,,,,,,,,,,,,,,,,,,
DATA Postal code,Cities ES, Cities, Province ES, Province, Autonomous Community ES, Autonomous Community,Cities ES - Province ES,Cities ES - Province,Cities ES - CCAA ES,Cities ES - CCAA,Cities - Province ES,Cities - Province ES,Cities - Province ES,Cities - Province ES,Province ES - CCAA ES,Province ES - CCAA,Province - CCAA ES,Province - CCAA
01474,Artziniega,Artziniega,Álava,Áraba,País Vasco,País Vasco,Artziniega/Álava,Artziniega/Áraba,Artziniega/País Vasco,Artziniega/País Vasco,Artziniega/Álava,Artziniega/Áraba,Artziniega/País Vasco,Artziniega/País Vasco,Álava/País Vasco,Álava/País Vasco,Áraba/País Vasco,Áraba/País Vasco
01476,Ayala,Aiara,Álava,Áraba,País Vasco,País Vasco,Ayala/Álava,Ayala/Áraba,Ayala/País Vasco,Ayala/País Vasco,Aiara/Álava,Aiara/Áraba,Aiara/País Vasco,Aiara/País Vasco,Álava/País Vasco,Álava/País Vasco,Áraba/País Vasco,Áraba/País Vasco
01477,Ayala,Aiara,Álava,Áraba,País Vasco,País Vasco,Ayala/Álava,Ayala/Áraba,Ayala/País Vasco,Ayala/País Vasco,Aiara/Álava,Aiara/Áraba,Aiara/País Vasco,Aiara/País Vasco,Álava/País Vasco,Álava/País Vasco,Áraba/País Vasco,Áraba/País Vasco
01478,Artziniega,Artziniega,Álava,Áraba,País Vasco,País Vasco,Artziniega/Álava,Artziniega/Áraba,Artziniega/País Vasco,Artziniega/País Vasco,Artziniega/Álava,Artziniega/Áraba,Artziniega/País Vasco,Artziniega/País Vasco,Álava/País Vasco,Álava/País Vasco,Áraba/País Vasco,Áraba/País Vasco
01479,Ayala,Aiara,Álava,Áraba,País Vasco,País Vasco,Ayala/Álava,Ayala/Áraba,Ayala/País Vasco,Ayala/País Vasco,Aiara/Álava,Aiara/Áraba,Aiara/País Vasco,Aiara/País Vasco,Álava/País Vasco,Álava/País Vasco,Áraba/País Vasco,Áraba/País Vasco
01510,Arratzua-Ubarrundia,Arratzua-Ubarrundia,Álava,Áraba,País Vasco,País Vasco,Arratzua-Ubarrundia/Álava,Arratzua-Ubarrundia/Áraba,Arratzua-Ubarrundia/País Vasco,Arratzua-Ubarrundia/País Vasco,Arratzua-Ubarrundia/Álava,Arratzua-Ubarrundia/Áraba,Arratzua-Ubarrundia/País Vasco,Arratzua-Ubarrundia/País Vasco,Álava/País Vasco,Álava/País Vasco,Áraba/País Vasco,Áraba/País Vasco
01520,Arratzua-Ubarrundia,Arratzua-Ubarrundia,Álava,Áraba,País Vasco,País Vasco,Arratzua-Ubarrundia/Álava,Arratzua-Ubarrundia/Áraba,Arratzua-Ubarrundia/País Vasco,Arratzua-Ubarrundia/País Vasco,Arratzua-Ubarrundia/Álava,Arratzua-Ubarrundia/Áraba,Arratzua-Ubarrundia/País Vasco,Arratzua-Ubarrundia/País Vasco,Álava/País Vasco,Álava/País Vasco,Áraba/País Vasco,Áraba/País Vasco
02001,Albacete,Albacete,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02002,Albacete,Albacete,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02003,Albacete,Albacete,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02004,Albacete,Albacete,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02005,Albacete,Albacete,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02006,Albacete,Albacete,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02007,Albacete,Albacete,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02008,Albacete,Albacete,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02049,Albacete,Albacete,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02071,Albacete,Albacete,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02100,Tarazona de la Mancha,Tarazona de la Mancha,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Tarazona de la Mancha/Albacete,Tarazona de la Mancha/Albacete,Tarazona de la Mancha/Castilla La Mancha,Tarazona de la Mancha/Castilla La Mancha,Tarazona de la Mancha/Albacete,Tarazona de la Mancha/Albacete,Tarazona de la Mancha/Castilla La Mancha,Tarazona de la Mancha/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02110,La Gineta,La Gineta,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,La Gineta/Albacete,La Gineta/Albacete,La Gineta/Castilla La Mancha,La Gineta/Castilla La Mancha,La Gineta/Albacete,La Gineta/Albacete,La Gineta/Castilla La Mancha,La Gineta/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02120,Peñas de San Pedro,Peñas de San Pedro,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Peñas de San Pedro/Albacete,Peñas de San Pedro/Albacete,Peñas de San Pedro/Castilla La Mancha,Peñas de San Pedro/Castilla La Mancha,Peñas de San Pedro/Albacete,Peñas de San Pedro/Albacete,Peñas de San Pedro/Castilla La Mancha,Peñas de San Pedro/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02124,Alcadozo,Alcadozo,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Alcadozo/Albacete,Alcadozo/Albacete,Alcadozo/Castilla La Mancha,Alcadozo/Castilla La Mancha,Alcadozo/Albacete,Alcadozo/Albacete,Alcadozo/Castilla La Mancha,Alcadozo/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02125,Ayna,Ayna,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Ayna/Albacete,Ayna/Albacete,Ayna/Castilla La Mancha,Ayna/Castilla La Mancha,Ayna/Albacete,Ayna/Albacete,Ayna/Castilla La Mancha,Ayna/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02127,Peñas de San Pedro,Peñas de San Pedro,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Peñas de San Pedro/Albacete,Peñas de San Pedro/Albacete,Peñas de San Pedro/Castilla La Mancha,Peñas de San Pedro/Castilla La Mancha,Peñas de San Pedro/Albacete,Peñas de San Pedro/Albacete,Peñas de San Pedro/Castilla La Mancha,Peñas de San Pedro/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02129,Pozohondo,Pozohondo,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Pozohondo/Albacete,Pozohondo/Albacete,Pozohondo/Castilla La Mancha,Pozohondo/Castilla La Mancha,Pozohondo/Albacete,Pozohondo/Albacete,Pozohondo/Castilla La Mancha,Pozohondo/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02130,Bogarra,Bogarra,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Bogarra/Albacete,Bogarra/Albacete,Bogarra/Castilla La Mancha,Bogarra/Castilla La Mancha,Bogarra/Albacete,Bogarra/Albacete,Bogarra/Castilla La Mancha,Bogarra/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02136,Paterna del Madera,Paterna del Madera,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Paterna del Madera/Albacete,Paterna del Madera/Albacete,Paterna del Madera/Castilla La Mancha,Paterna del Madera/Castilla La Mancha,Paterna del Madera/Albacete,Paterna del Madera/Albacete,Paterna del Madera/Castilla La Mancha,Paterna del Madera/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02137,Paterna del Madera,Paterna del Madera,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Paterna del Madera/Albacete,Paterna del Madera/Albacete,Paterna del Madera/Castilla La Mancha,Paterna del Madera/Castilla La Mancha,Paterna del Madera/Albacete,Paterna del Madera/Albacete,Paterna del Madera/Castilla La Mancha,Paterna del Madera/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02139,Ayna,Ayna,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Ayna/Albacete,Ayna/Albacete,Ayna/Castilla La Mancha,Ayna/Castilla La Mancha,Ayna/Albacete,Ayna/Albacete,Ayna/Castilla La Mancha,Ayna/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02140,Albacete,Albacete,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02141,Pozohondo,Pozohondo,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Pozohondo/Albacete,Pozohondo/Albacete,Pozohondo/Castilla La Mancha,Pozohondo/Castilla La Mancha,Pozohondo/Albacete,Pozohondo/Albacete,Pozohondo/Castilla La Mancha,Pozohondo/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02142,Liétor,Liétor,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Liétor/Albacete,Liétor/Albacete,Liétor/Castilla La Mancha,Liétor/Castilla La Mancha,Liétor/Albacete,Liétor/Albacete,Liétor/Castilla La Mancha,Liétor/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02150,Valdeganga,Valdeganga,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Valdeganga/Albacete,Valdeganga/Albacete,Valdeganga/Castilla La Mancha,Valdeganga/Castilla La Mancha,Valdeganga/Albacete,Valdeganga/Albacete,Valdeganga/Castilla La Mancha,Valdeganga/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02151,Casas de Juan Núñez,Casas de Juan Núñez,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Casas de Juan Núñez/Albacete,Casas de Juan Núñez/Albacete,Casas de Juan Núñez/Castilla La Mancha,Casas de Juan Núñez/Castilla La Mancha,Casas de Juan Núñez/Albacete,Casas de Juan Núñez/Albacete,Casas de Juan Núñez/Castilla La Mancha,Casas de Juan Núñez/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02152,Alatoz,Alatoz,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Alatoz/Albacete,Alatoz/Albacete,Alatoz/Castilla La Mancha,Alatoz/Castilla La Mancha,Alatoz/Albacete,Alatoz/Albacete,Alatoz/Castilla La Mancha,Alatoz/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02153,Carcelén,Carcelén,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Carcelén/Albacete,Carcelén/Albacete,Carcelén/Castilla La Mancha,Carcelén/Castilla La Mancha,Carcelén/Albacete,Carcelén/Albacete,Carcelén/Castilla La Mancha,Carcelén/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02154,Pozo-Lorente,Pozo-Lorente,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Pozo-Lorente/Albacete,Pozo-Lorente/Albacete,Pozo-Lorente/Castilla La Mancha,Pozo-Lorente/Castilla La Mancha,Pozo-Lorente/Albacete,Pozo-Lorente/Albacete,Pozo-Lorente/Castilla La Mancha,Pozo-Lorente/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02155,Albacete,Albacete,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Albacete,Albacete/Albacete,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02156,Chinchilla de Monte-Aragón,Chinchilla de Monte-Aragón,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Chinchilla de Monte-Aragón/Albacete,Chinchilla de Monte-Aragón/Albacete,Chinchilla de Monte-Aragón/Castilla La Mancha,Chinchilla de Monte-Aragón/Castilla La Mancha,Chinchilla de Monte-Aragón/Albacete,Chinchilla de Monte-Aragón/Albacete,Chinchilla de Monte-Aragón/Castilla La Mancha,Chinchilla de Monte-Aragón/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02160,Lezuza,Lezuza,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Lezuza/Albacete,Lezuza/Albacete,Lezuza/Castilla La Mancha,Lezuza/Castilla La Mancha,Lezuza/Albacete,Lezuza/Albacete,Lezuza/Castilla La Mancha,Lezuza/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02161,Lezuza,Lezuza,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Lezuza/Albacete,Lezuza/Albacete,Lezuza/Castilla La Mancha,Lezuza/Castilla La Mancha,Lezuza/Albacete,Lezuza/Albacete,Lezuza/Castilla La Mancha,Lezuza/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02162,La Herrera,La Herrera,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,La Herrera/Albacete,La Herrera/Albacete,La Herrera/Castilla La Mancha,La Herrera/Castilla La Mancha,La Herrera/Albacete,La Herrera/Albacete,La Herrera/Castilla La Mancha,La Herrera/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02200,Casas-Ibáñez,Casas-Ibáñez,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Casas-Ibáñez/Albacete,Casas-Ibáñez/Albacete,Casas-Ibáñez/Castilla La Mancha,Casas-Ibáñez/Castilla La Mancha,Casas-Ibáñez/Albacete,Casas-Ibáñez/Albacete,Casas-Ibáñez/Castilla La Mancha,Casas-Ibáñez/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02210,Alcalá del Júcar,Alcalá del Júcar,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Alcalá del Júcar/Albacete,Alcalá del Júcar/Albacete,Alcalá del Júcar/Castilla La Mancha,Alcalá del Júcar/Castilla La Mancha,Alcalá del Júcar/Albacete,Alcalá del Júcar/Albacete,Alcalá del Júcar/Castilla La Mancha,Alcalá del Júcar/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02211,Alcalá del Júcar,Alcalá del Júcar,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Alcalá del Júcar/Albacete,Alcalá del Júcar/Albacete,Alcalá del Júcar/Castilla La Mancha,Alcalá del Júcar/Castilla La Mancha,Alcalá del Júcar/Albacete,Alcalá del Júcar/Albacete,Alcalá del Júcar/Castilla La Mancha,Alcalá del Júcar/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02212,Casas de Ves,Casas de Ves,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Casas de Ves/Albacete,Casas de Ves/Albacete,Casas de Ves/Castilla La Mancha,Casas de Ves/Castilla La Mancha,Casas de Ves/Albacete,Casas de Ves/Albacete,Casas de Ves/Castilla La Mancha,Casas de Ves/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02213,Balsa de Ves,Balsa de Ves,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Balsa de Ves/Albacete,Balsa de Ves/Albacete,Balsa de Ves/Castilla La Mancha,Balsa de Ves/Castilla La Mancha,Balsa de Ves/Albacete,Balsa de Ves/Albacete,Balsa de Ves/Castilla La Mancha,Balsa de Ves/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02214,Alcalá del Júcar,Alcalá del Júcar,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Alcalá del Júcar/Albacete,Alcalá del Júcar/Albacete,Alcalá del Júcar/Castilla La Mancha,Alcalá del Júcar/Castilla La Mancha,Alcalá del Júcar/Albacete,Alcalá del Júcar/Albacete,Alcalá del Júcar/Castilla La Mancha,Alcalá del Júcar/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02215,Alborea,Alborea,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Alborea/Albacete,Alborea/Albacete,Alborea/Castilla La Mancha,Alborea/Castilla La Mancha,Alborea/Albacete,Alborea/Albacete,Alborea/Castilla La Mancha,Alborea/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02220,Motilleja,Motilleja,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Motilleja/Albacete,Motilleja/Albacete,Motilleja/Castilla La Mancha,Motilleja/Castilla La Mancha,Motilleja/Albacete,Motilleja/Albacete,Motilleja/Castilla La Mancha,Motilleja/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02230,Madrigueras,Madrigueras,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Madrigueras/Albacete,Madrigueras/Albacete,Madrigueras/Castilla La Mancha,Madrigueras/Castilla La Mancha,Madrigueras/Albacete,Madrigueras/Albacete,Madrigueras/Castilla La Mancha,Madrigueras/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02240,Mahora,Mahora,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Mahora/Albacete,Mahora/Albacete,Mahora/Castilla La Mancha,Mahora/Castilla La Mancha,Mahora/Albacete,Mahora/Albacete,Mahora/Castilla La Mancha,Mahora/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02246,Navas de Jorquera,Navas de Jorquera,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Navas de Jorquera/Albacete,Navas de Jorquera/Albacete,Navas de Jorquera/Castilla La Mancha,Navas de Jorquera/Castilla La Mancha,Navas de Jorquera/Albacete,Navas de Jorquera/Albacete,Navas de Jorquera/Castilla La Mancha,Navas de Jorquera/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02247,Cenizate,Cenizate,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Cenizate/Albacete,Cenizate/Albacete,Cenizate/Castilla La Mancha,Cenizate/Castilla La Mancha,Cenizate/Albacete,Cenizate/Albacete,Cenizate/Castilla La Mancha,Cenizate/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02248,Jorquera,Jorquera,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Jorquera/Albacete,Jorquera/Albacete,Jorquera/Castilla La Mancha,Jorquera/Castilla La Mancha,Jorquera/Albacete,Jorquera/Albacete,Jorquera/Castilla La Mancha,Jorquera/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02249,Fuentealbilla,Fuentealbilla,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Fuentealbilla/Albacete,Fuentealbilla/Albacete,Fuentealbilla/Castilla La Mancha,Fuentealbilla/Castilla La Mancha,Fuentealbilla/Albacete,Fuentealbilla/Albacete,Fuentealbilla/Castilla La Mancha,Fuentealbilla/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02250,Abengibre,Abengibre,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Abengibre/Albacete,Abengibre/Albacete,Abengibre/Castilla La Mancha,Abengibre/Castilla La Mancha,Abengibre/Albacete,Abengibre/Albacete,Abengibre/Castilla La Mancha,Abengibre/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02251,Fuentealbilla,Fuentealbilla,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Fuentealbilla/Albacete,Fuentealbilla/Albacete,Fuentealbilla/Castilla La Mancha,Fuentealbilla/Castilla La Mancha,Fuentealbilla/Albacete,Fuentealbilla/Albacete,Fuentealbilla/Castilla La Mancha,Fuentealbilla/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
02252,Alcalá del Júcar,Alcalá del Júcar,Albacete,Albacete,Castilla La Mancha,Castilla La Mancha,Alcalá del Júcar/Albacete,Alcalá del Júcar/Albacete,Alcalá del Júcar/Castilla La Mancha,Alcalá del Júcar/Castilla La Mancha,Alcalá del Júcar/Albacete,Alcalá del Júcar/Albacete,Alcalá del Júcar/Castilla La Mancha,Alcalá del Júcar/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha,Albacete/Castilla La Mancha
