;Destino;Establecimiento;Oficio;;Localidad;Comunidad autónoma;Dirección;;Cód postal;;Correo Electrónico;Teléfono;Dir. WEB;Facebook;Twiter;;;Blogger;Youtube
;Alcalá de Henares;NOAH;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;Calle Cerrajeros, 14;;28801;;info@noahrestaurante.com;91 889 13 70;;;;;;;
;Alcalá de Henares;Oficina de Turismo Plaza de Cervantes;Oficinas de información turística;;Alcala de Henares;Comunidad de Madrid;C/Callejon de Santa Maria s/n;;28801;;otcervantes@ayto-alcaladehenares.es;91 889 26 94;;;;;;;
;Alcalá de Henares;Oficina de Turismo Plaza Santos Niños;Oficinas de información turística;;Alcalá de Henares;Comunidad de Madrid;Plaza de los Santos Niños, s/n;;28801;;oficinasdeturismo@ayto-alcaladehenares.es;91 881 06 34;;;;;;;
;Alcalá de Henares;Olor y Sabor;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;Santa Úrsula, 9;;28801;;clopez@olorysabor.com;609 980 142;;;;;;;
;Alcalá de Henares;Papelería Ramirez;Comercios;;Alcala de Henares;Comunidad de Madrid;C/Mayor, 11;;28801;;;91 8880265;;;;;;;
;Alcalá de Henares;Parador de Alcalá de Henares;Hoteles y apartamentos turísticos;;Alcalá de Henares;Comunidad de Madrid;Calle Colegios, 8;;28801;;pedro.soria@parador.es;91 888 03 30;;;;;;;
;Alcalá de Henares;Pasteleria Panadería Yolmar Ronda de la Pescadería;Comercios;;Alcalá de Henares;Comunidad de Madrid;Calle Ronda de Pescadería, 14;;28801;;sgonzalez@yolmar.net;659470979;;;;;;;
;Alcalá de Henares;Pies de Menta;Comercios;;Alcalá de Henares;Comunidad de Madrid;Calle Santiago, 28;;28801;;info@piesdementa.com;687777114;;;;;;;
;Alcalá de Henares;Plademunt el restaurante imaginario ;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares ;Comunidad de Madrid;Francisco Diaz 1;;28801;;info@plademunt.com;637133000;;;;;;;
;Alcalá de Henares;Policia Turística;Seguridad ciudadana;;Alcalá de Henares;Comunidad de Madrid;Avda. Meco, 1;;28805;;;91 830 68 14;;;;;;;
;Alcalá de Henares;Pollo de Alcalá;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;Vía Complutense, 32;;28801;;pollodealcala@gmail.com;91 881 30 70;;;;;;;
;Alcalá de Henares;Promoción Turística de Alcalá S.L.;Otros Servicios;;Alcalá de Henares;Comunidad de Madrid;Plaza de los Irlandeses nº 1 Local 2;;28801;;promotur@alcalaturismo.com;609199397;;;;;;;
;Alcalá de Henares;Puerta de Alcalá;Hoteles y apartamentos turísticos;;Alcalá de Henares;Comunidad de Madrid;Calle Fausto Elhuyar,9;;28803;;direccion@hotelpuertadealcala.com;91 802 54 60;;;;;;;
;Alcalá de Henares;Rafael Hoteles Forum Alcalá;Hoteles y apartamentos turísticos;;Alcalá de Henares;Comunidad de Madrid;C/Bulgaria, nº2;;28802;;a.pajares@rafaelhoteles.com;912918500;;;;;;;
;Alcalá de Henares;REMAYOR-79;Comercios;;Alcalá de Henares;Comunidad de Madrid;Calle Mayor, 79;;28801;;remayor@telefonica.net;91 883 64 95;;;;;;;
;Alcalá de Henares;Restaurante Al-Andalus;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;Calle Infantado, 3;;28803;;cafeteriasalcalainas@hotmail.com;918892140;;;;;;;
;Alcalá de Henares;Restaurante Cruz Blanca Alcala;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;CC.Garena Plaza nº13 locales 5 al 8;;28806;;cruzblancaalcala@gmail.com;609033318;;;;;;;
;Alcalá de Henares;Restaurante El Ambigú;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;Calle Cervantes s/n;;28801;;ambigualcala@gmail.com;91 013 84 32;;;;;;;
;Alcalá de Henares;Restaurante Goya;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;C/Goya, nº2;;28807;;info@restaurantegoya.com;918826034;;;;;;;
;Alcalá de Henares;Restaurante Gringo Viejo;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;Ramón y Cajal, 8;;28801;;tapelia.alcaladehenares@hotmail.com;645796970;;;;;;;
;Alcalá de Henares;Restaurante La Cúpula;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;Calle Santiago 18;;28801;;joseluismoreno70@gmail.com;918807391;;;;;;;
;Alcalá de Henares;Restaurante Patrimonio;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;Avda. de la Alcarría, 8;;28806;;info@restaurantepatrimonio.es;610 305 066;;;;;;;
;Alcalá de Henares;Restaurante Sexto Sentido;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;Calle Francisco Díaz, 1;;28801;;correo@restaurantesextosentido.es;91 8822932;;;;;;;
;Alcalá de Henares;Restaurante Tapelia;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;Calle Ramón Y Cajal 8-10;;28801;;tapelia.alcaladehenares@hotmail.com;645796970;;;;;;;
;Alcalá de Henares;Riverton Hall Calle Mayor;Comercios;;Alcalá de Henares;Comunidad de Madrid;Calle Mayor, 70;;28801;;rivertonhall@gmail.com;640230289;;;;;;;
;Alcalá de Henares;San Diego Coffee Corner;Comercios;;Alcalá de Henares;Comunidad de Madrid;Plaza de San Diego nº 3;;28801;;sandiegocoffeecorner@gmail.com;652 598 652;;;;;;;
;Alcalá de Henares;Skrei Noruego;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;Avda. Jesusitas, 28;;28806;;restauranteskrei@yahoo.es;91 265 63 20;;;;;;;
;Alcalá de Henares;Teatro Salón Cervantes;Otros Servicios;;Alcalá de Henares;Comunidad de Madrid;Calle Cervantes, s/n;;28801;;tsc.programador@gmail.com;91 882 24 97;;;;;;;
;Alcalá de Henares;Temple Bar Street;Bares y cafeterías;;Alcala de Henares;Comunidad de Madrid;CC.GarenaPlaza Avda. Juan Carlos I;;28806;;templebarstreet@gmail.com;609011186;;;;;;;
;Alcalá de Henares;Tempranillo;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;Plaza de los Santos Niños, 5;;28801;;badimor_ca@hotmail.com;630 071 564;;;;;;;
;Alcalá de Henares;Teresa Tello;Comercios;;Alcalá de Henares;Comunidad de Madrid;Calle Mayor, 72;;28801;;tftello@gmail.com;91 877 45 93;;;;;;;
;Alcalá de Henares;Trattorias Abruzzi;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;CC. Garena Locales 9 y 10 avda. Juan Carlos I, 13;;28806;;comercial@trattoriasabruzzi.es;91 8300490;;;;;;;
;Alcalá de Henares;Universidad de Alcalá. Colegio Mayor de San Ildefonso. Palacio Laredo.;Museos y centros de interés turístico visitable;;Alcalá de Henares;Comunidad de Madrid;Plaza de San Diego S/N;;28801;;ana.velasco@uah.es;91 885 40 00;;;;;;;
;Alcalá de Henares;Universidad de Alcalá-Tienda;Comercios;;Alcalá de Henares;Comunidad de Madrid;Plaza de San Diego S/N;;28801;;ana.velasco@uah.es;91 885 41 15;;;;;;;
;Alcalá de Henares;Viajes Doncel;Agencias de viajes;;Alcalá de Henares;Comunidad de Madrid;Calle Juan de Austria, 5;;28805;;dir.comercial@viajesdoncel.com;91 280 35 30;;;;;;;
;Alcalá de Henares;Viajes Glauka Alcalá;Agencias de viajes;;Alcalá de Henares;Comunidad de Madrid;www.viajesglauka.es;;28806;;valentin@glaukaviajes.com;918870287;;;;;;;
;Alcalá de Henares;Vinoteca Esencias del Gourmet Plaza Irlandeses;Restaurantes y empresas turísticas de Catering;;Alcalá de Henares;Comunidad de Madrid;Plaza de los Irlandeses, 4;;28801;;info@esenciasdelgourmet.es;667644471;;;;;;;
;Alcalá de Henares;Zafiro Tours;Agencias de viajes;;Alcalá de Henares;Comunidad de Madrid;Eras de San Isisdro, 3;;28804;;alcala@zafirotours.es;91 8770070;;;;;;;
;Alcalá La Real;ABENSAC S.C.A.;Restaurantes y empresas turísticas de Catering;;Alcalá la Real;Andalucía;Polígono Retamar, parcela 10;;23680;;info@abensac.es;953587205;;;;;;;
;Alcalá La Real;Aceite 900;Comercios;;Alcalá la Real ;Andalucía;www.900foods.com;;23680;;export@aceitenovecientos.com;953581557;;;;;;;
;Alcalá La Real;ALCALA OLIVA S.A.;Museos y centros de interés turístico visitable;;ALCALA LA REAL;Andalucía;C/ FEDERICO GARCIA LORCA, 1;;23680;;info@alcalaoliva.com;953581017;www.alcalaoliva.com;;;;;;
;Alcalá La Real;almazara Florencio Aguilera;Turismo Industrial;;;Andalucía;;;;;escotillo@hotmail.com;667471766;;;;;;;
;Alcalá La Real;ALOJAMIENTO RURAL LA GINETA;Alojamientos rurales;;ERMITA NUEVA;Andalucía;Ctra. 432 - Km. 395;;23686;;reservas@cortijolagineta.com;953597537;www.cortijolagineta.com;https://www.facebook.com/LaGineta;https://twitter.com/CortijoLaGineta;;;;
;Alcalá La Real;ARTESANIA FLORENCIA;Comercios;;ALCALÁ LA REAL;Andalucía;c/ Doña Garoza, nº 1, Bajo;;23680;;artesania@artesaniaflorencia.com;953583044;;Artesania Florencia;@artflorencia;;;;
;Alcalá La Real;ASADOR LA PARADA;Comercios;;ALCALÁ LA REAL;Andalucía;C/ FRAY PEDRO DE ALCALÁ, BAJO;;23680;;info@asadorparada.es;953584105;http://asadorparada.businesscatalyst.com;;;;;;
;Alcalá La Real;ASADOR PUERTA DE ALCALA;Restaurantes y empresas turísticas de Catering;;Alcalá la Real;Andalucía;Ctra. de Montefrío s/n;;23680;;millala.750@hotmail.com;666441649;;;;;;;
;Alcalá La Real;Bar La Tahona;Bares y cafeterías;;Alcalá la Real ;Andalucía; Calle Guardia Ávila García, 2;;23680;;panaderia_marquez@hotmail.com;953584721;;;;;;;
;Alcalá La Real;BAR-CAFETERIA TORREPALMA;Bares y cafeterías;;ALCALÁ LA REAL;Andalucía;C/ Conde de Torrepalma, 2;;23680;;isidoro@hotmail.com;953583010;;;;;;;
;Alcalá La Real;BODEGA EL LAGAR DE LOS VINOS S.L.L.;Bares y cafeterías;;ALCALÁ LA REAL;Andalucía;C/ REAL Nº 12;;23680;;lagardelosvinos@hotmail.com;953582602;;;;;;;
;Alcalá La Real;Café Bar El Parque;Bares y cafeterías;;Alcalá la Real ;Andalucía;Calle Alamos 12;;23680;;turismo@alcalalareal.es;953 580529;;;;;;;
;Alcalá La Real;CASA PEPE;Restaurantes y empresas turísticas de Catering;;Alcalá la Real;Andalucía;C/ ESPINOSA ,4;;23680;;turismo@alcalalareal.es;953580298;;;;;;;
;Alcalá La Real;Casa Rural El Cortijuelo de la Media Luna;Alojamientos rurales;;Alcalá la Real;Andalucía;Paraje el Cortijuelo s/n;;23680;;info@elcortijuelo.com;670242297;www.elcortijuelo.com;;;;;;
;Alcalá La Real;Casa Rural VILLAROSA;Alojamientos rurales;;Alcalá la Real;Andalucía;C/Abad Diego Dávila nº1;;23680;;arantxa_1992_@hotmail.com;953 58 22 44;;;;;;;
;Alcalá La Real;Catering La Atalaya;Restaurantes y empresas turísticas de Catering;;Alcalá la Real;Andalucía;Ctra. de Jaén, 14;;23680;;rosa@cateringlaatalaya.es;953583093;;https://www.facebook.com/cateringlaatalaya.cateringlaatalaya;;;;;
;Alcalá La Real;Centro de Recuperación de Anfibios y Reptiles de Alcalá la Real;Museos y centros de interés turístico visitable;;ALCALA LA REAL;Andalucía;Placeta de carmen Juan Lovera, s/n;;23680;;turismo.promocion@alcalalareal.es;953 102717;;;;;;;
;Alcalá La Real;Ceragón Turismo, Llave de Granada;Hoteles y apartamentos turísticos;;Alcalá la Real;Andalucía;Bélgica, 47;;23680;;pilaragon@yahoo.es;654098261;www.llavedegranada.com;;;;;;
;Alcalá La Real;Cerámicas Nuestra Señora Maria;Artesanos;;Alcalá la Real ;Andalucía;Calle del Campo, s/n;;23680;;ceramicasalvador@ouloot.es;953 584369;;;;;;;
;Alcalá La Real;CHARCUTERIA LA DESPENSA;Comercios;;ALCALÁ LA REAL;Andalucía;C/ ISABEL LA CATÓLICA, Nº 3. BAJO;;23680;;jose.re.mota@hotmail.com;953 58 40 09;;;;;;;
;Alcalá La Real;CIA GANADERA ALCALAÍNA;Artesanos;;Santa Ana, Alcalá la Real;Andalucía;Pol. El Chaparral, Santa Ana;;23692;;ciagaza@andaluciajunta.es;629618212;;;;;;;
;Alcalá La Real;Complejo apartamentos Rurales Molino de Abajo;Alojamientos rurales;;Alcalá la Real;Andalucía;Ribera Baja;;23680;;reservas@molinodeabajo.es;625812358;www.molinodeabajo.es;www.facebook.com/molinodeabajocasarural;;;;;
;Alcalá La Real;CONJUNTO MONUMENTAL DE LA FORTALEZA DE LA MOTA;Museos y centros de interés turístico visitable;;ALCALA LA REAL;Andalucía;WWW.ALCALALAREAL.ES;;23680;;info@tuhistoria.org;953102717;www.tuhistoria.org;http://facebook.com/tu.historia;https://twitter.com/tu_historia;;;;
;Alcalá La Real;Contreras, S.A.;Empresas de transporte turístico;;ALCALÁ LA REAL;Andalucía;PASAJE DEL COTO, S/N;;23680;;mwcontreras@autocarescontreras.es;953583000;http://www.autocarescontreras.es/;;;;;;
;Alcalá La Real;"Cortijo Rural ""El Ciego""";Alojamientos rurales;;ALCALÁ LA REAL;Andalucía;Crta. Estepa-Guadix, s/n;;23680;;mecontreras@teleline.es;696456228;;;;;;;
;Alcalá La Real;El Lagar de los Vinos, S.L.L.;Comercios;;ALCALÁ LA REAL;Andalucía;C/ REAL, Nº 12;;23680;;lagardelosvinos@hotmail.com;953582602;;;;;;;
;Alcalá La Real;Florencio Aguilera;Turismo Industrial;;Alcalá la Real;Andalucía;La Hortichuela S/N  Alcalá la Real;;23680;;escotillo@hotmail.com;953 58 39 11;;;;;;;
;Alcalá La Real;GRUPO MERLIN DEL SUR, S.L.;OPC's;;ALCALA LA REAL;Andalucía;CALLE LOS SARDOS, 2-BAJO;;23680;;administracion@grupomerlin.com;953584445;www.grupomerlin.com;http://www.facebook.com/photocoolmerlin;;;;;
;Alcalá La Real;Grupo Sierra Sur.;Comercios;;Alcalá la Real;Andalucía;Avda. de Iberoamérica, ;;23680;;raul@aceitessierrasur.es;953 583259;http://www.aceitessierrasur.es/;;;;;;
;Alcalá La Real;HOSTAL RIO DE ORO;Hoteles y apartamentos turísticos;;ALCALÁ LA REAL;Andalucía;Paseo de los Alamos, 4;;23680;;reservas@hostalriodeoro.com;953580337;www.hostalriodeoro.com;HOSTAL-CAFE BAR RIO DE ORO;;;;;
;Alcalá La Real;Hotel Torrepalma;Hoteles y apartamentos turísticos;;Alcalá la Real;Andalucía;Conde de Torrepalma;;18100;;maria.hoteltorrepalma@gmail.com;953581800;www.hoteltorrepalma.com;es-es.facebook.com/pages/HOTEL-Torrepalma/452940264726398;twitter.com/HTORREPALMA;;;;
;Alcalá La Real;HOTEL-HOPEDERIA ZACATIN;Hoteles y apartamentos turísticos;;Alcalá la Real;Andalucía;Pradillo, 2;;23680;;juandedios@hospederiazacatin.com;953580568;www.hospederiazacatin.com;HOTEL HOSPEDERIA ZACTIN;;;;;
;Alcalá La Real;JAEN 100 % TRAVEL;Agencias de viajes;;ALCALA LA REAL;Andalucía;C/ MIGUEL HERNANDEZ, 1 BAJO.;;23680;;reservas@jaentravel.es;953584969;jaentravel.es;https://www.facebook.com/Jaen100Travel;https://twitter.com/JAEN100TRAVEL;;;;
;Alcalá La Real;La Pincelada;Bares y cafeterías;;Alcalá la Real;Andalucía;C/Juan de Aranda nº5;;23680;;lapincelada.alcalalareal@gmail.com;654 53 57 83;;;;;;;
;Alcalá La Real;La Quinta Porra;Bares y cafeterías;;Alcalá la Real ;Andalucía;www.turismodealcalalareal.com;;23680;;viryonialaquintaporra@gmail.com;654334710;;;;;;;
;Alcalá La Real;Lanas Patri;Comercios;;Alcalá la Real;Andalucía;Real, 11;;23680;;patri-ana@hotmail.com;953580980;;;;;;;
;Alcalá La Real;Los Sentidos;Bares y cafeterías;;Alcalá la Real ;Andalucía;www.turismodealcalalareal.com;;23680;;fernandezneox@gmail.com;697337795;;;;;;;
;Alcalá La Real;MUSEO ARQUEOLÓGICO DE PALACIO ABACIAL;Museos y centros de interés turístico visitable;;ALCALA LA REAL;Andalucía;CARRERA DE LAS MERCEDES S/N;;23680;;alcala@tuhistoria.org;953102868;WWW.MUSEOALCALALAREAL.ES;http://facebook.com/tu.historia;;;;;
;Alcalá La Real;NATUREDA;Empresas de turismo activo;;ALCALA LA REAL;Andalucía;C/ JUAN XXIII, Nº 5;;23680;;info@natureda.com;666705000;www.natureda.com;www.facebook.com/NaturedaNaturalezayEcoturismo;;;;;
;Alcalá La Real;Observatorio Andaluz de Astronomía (OAA);Museos y centros de interés turístico visitable;;La Pedriza - Alcalá la Real;Andalucía;C/ Alta, s/n;;23688;;oaa@astroalcala.es;680672954;;;;;;;
;Alcalá La Real;OIT FORTALEZA DE LA MOTA;Oficinas de información turística;;ALCALA LA REAL;Andalucía;CENTRO DE RECEPCION DE VISITANTES, FORTALEZA DE LA MOTA;;23680;;mmtorres@redcma.org;953102717;www.redcma.org;;;;;;
;Alcalá La Real;OIT PALACIO ABACIAL;Oficinas de información turística;;ALCALA LA REAL;Andalucía;OIT PALACIO ABACIAL;;23680;;alcala@tuhistoria.org;953102717;www.redcma.org;;;;;;
;Alcalá La Real;PALACETE LA HILANDERA;Museos y centros de interés turístico visitable;;ALCALA LA REAL;Andalucía;C/ REAL, 8;;23680;;patri-ana@hotmail.com;687367827;;;;;;;
;Alcalá La Real;PANADERIA DULCERIA LA TEJUELA;Comercios;;Alcalá la Real;Andalucía;Ctra. de Jaén,  5;;23680;;supernono80@hotmail.com;953584710;;;;;;;
;Alcalá La Real;Panadería La Purísima;Comercios;;Alcalá la Real ;Andalucía;www.turismodealcalalareal.com;;23680;;panaderialapurisima@hotmail.com;953580352;;;;;;;
;Alcalá La Real;Panadería Marquez;Comercios;;Alcalá la Real ;Andalucía;www.turismodealcalalareal.com;;23680;;panaderia_marquez@hotmail.com;953584721;;;;;;;
;Alcalá La Real;Pangea. Patrimonio, Cultura y Divulgación;Guías turísticos;;Alcalá la Real;Andalucía;C/ Blas Infante, 3 -3;;23680;;nuria.leivaleon@hotmail.com;619168209;www.pangeapcd.com;https://www.facebook.com/nuria.pangea;https://twitter.com/PangeaPCD;;;pangeapcd.wordpress.com;
;Alcalá La Real;PPH Fotografía e Imagen;Comercios;;Alcalá la Real;Andalucía;Fernando el Católico, 1;;23680;;pph@telefonica.net;953583005;;;;;;;
;Alcalá La Real;PRODUCTOS JOSE LOPEZ S.L.;Turismo Industrial;;Alcalá la Real;Andalucía;Carretera de Alcaudete,7;;23680;;calidad@productosanabella.com;953580150;www.productosanabella.com;https://www.facebook.com/PatatasAnabella/?ref=aymt_homepage_panel;https://twitter.com/PatatasAnabella;;;;
;Alcalá La Real;QUESOS SIERRA SUR;Artesanos;;ERMITA NUEVA;Andalucía;C/ VENTORRILLO, 55;;23686;;quesosierrasur@telefonica.net;616276807;quesosierrasur.com;https://es-es.facebook.com/QUESOSIERRASUR;;;;;
;Alcalá La Real;Restaurante Casa Pedro;Restaurantes y empresas turísticas de Catering;;Alcalá la Real ;Andalucía;www.casapedro.org;;23680;;andalucia130@hotmail.es;953 580483 ;;;;;;;
;Alcalá La Real;Restaurante El Silo;Restaurantes y empresas turísticas de Catering;;Alcalá la Real ;Andalucía;www.turismodealcalalareal.com;;23680;;panaderia_marquez@hotmail.com;953581950;;;;;;;
;Alcalá La Real;Restaurante La Gaviota;Restaurantes y empresas turísticas de Catering;;Alcalá la Real ;Andalucía;www.turismodealcalalareal.com;;23680;;gaviotadelmarazul@hotmail.com;953597622;;;;;;;
;Alcalá La Real;RESTAURANTE LOS CABAÑAS;Restaurantes y empresas turísticas de Catering;;Alcalá la Real;Andalucía;C/ ANGUSTIAS,1;;23680;;loscabanas@hotamil.es;659/699380;;;;;;;
;Alcalá La Real;Restaurante Torrepalma;Restaurantes y empresas turísticas de Catering;;Alcalá la Real;Andalucía;Conde Torrepalma, 2;;23680;;;953583010;;;;;;;
;Alcalá La Real;RESTAURANTE-BAR- ZACATÍN;Bares y cafeterías;;ALCALÁ LA REAL;Andalucía;C/ Pradillo, nº 2;;23680;;zacatin@hospederiazacatin.com;953580568;www,hospederiazacatin.com;;;;;;
;Alcalá La Real;RINCON DE PEPE;Bares y cafeterías;;ALCALÁ LA REAL;Andalucía;C/ FERNANDO EL CATÓLICO, Nº 17;;23680;;rincondepepe79@live.com;699249659;;https://es-la.facebook.com/pages/Rinc%C3%B3n-de-Pepe/652902554723636;;;;;
;Alcalá La Real;SPA LLAVE DE GRANADA;Servicios turísticos de salud;;ALCALÁ LA REAL;Andalucía;C/ BELGICA, 47;;23680;;pilaragon@yahoo.es;654098261;www.llavedegranada.com;;;;;;
;Alcalá La Real;TIERRA DE FRONTERA S.L.;Artesanos;;ALCALA LA REAL;Andalucía;POL. IND. LLANO MAZUELOS, MANZANA 1. PARCELA 18-21;;23680;;info@tierradefrontera.es;953040000;;;;;;;
;Alcalá La Real;Turísticas Rurales la Joya, S.L.;Hoteles y apartamentos turísticos;;ALCALÁ LA REAL;Andalucía;HOYA DE CHARILLA;;23687;;turisticasruraleslajoya@gmail.com;953121388;www.hostalrestaurante-sierradelamartina.com;Hostal - Restaurante Sierra de La Martina;;;;;
;Alcalá La Real;VIAJES CONTRERAS;Agencias de viajes;;ALCALÁ LA REAL;Andalucía;ALAMOS, 4;;23680;;lola@autocarescontreras.es;953581200;;;;;;;
;Alcalá La Real;VIAJES SURSOL;Agencias de viajes;;ALCALA LA REAL;Andalucía;AVD. IBEROAMERICA 2 BAJO;;23680;;solsur@grupoairmet.com;953580560;WWW.SURSOL.ES;;;;;;
;Alcalá La Real;Videomap;Comercios;;Alcalá la Real;Andalucía;Blas Infante s/n;;23680;;videomap@telefonica.net;639645275;videomapfotografos.com;;;;;;
;Alcalá La Real;Viñedos y Bodega Marcelino Serrano;Bodegas;;Alcalá la Real;Andalucía;Avda.iberoámérica, 27;;23680;;info@marcelinoserrano.com;647626955;www.marcelinoserrano.com;BodegaMarcelinoSerrano;MarcelinoSerran;;;;
;Alcalá La Real;Viñedos y Bodega Marcelino Serrano;Comercios;;Alcalá la Real;Andalucía;www.marcelinoserrano.com;;23680;;info@marcelinoserrano.com;953585380;www.marcelinoserrano.com;www.facebook.com/BodegaMarcelinoSerrano ;www.twitter.com/MarcelinoSerran;;;http://bodegamserrano.blogspot.com.es/;http://www.youtube.com/channel/UCjvzPdXYsUYJdkSMT5j8PuQ?feature=
;Alcoi;ALCOITUR VIATGES;Agencias de viajes;;alcoi;Comunitat Valenciana;san lorenzo, 39;;03801;;alcoi@alcoiturviatges.com;965275651;www.alcoiturviatges.com;alcoitur;;;;;
;Alcoi;BAR LA BELLOTA Y EL CENTENO;Bares y cafeterías;;ALCOY;Comunitat Valenciana;-;;03801;;etorregrosa@hotmail.es;619884754;;;;;;;
;Alcoi;BAR LA TARETA;Bares y cafeterías;;ALCOY;Comunitat Valenciana;https://es-la.facebook.com/latareta.taperia/;;03801;;latareta@gmail.com;615110228;;;;;;;
;Alcoi;BICICLETAS SANEGRE;Empresas de turismo activo;;ALCOY;Comunitat Valenciana;POLÍGONO INDUSTRIAL COTES BAXES C/B;;03804;;info@bicicletassanegre.com;966520019;;;;;;;
;Alcoi;BRUNO CARUSO;Restaurantes y empresas turísticas de Catering;;Alcoi;Comunitat Valenciana;C/ Vistabella, 11;;03802;;brunocarusoalcoy@gmail.com;966526831;;;;;;;
